id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,entur_id,entur_is_enabled,trenord_id,cercanias_id,cercanias_hub_id,cercanias_is_enabled
25312,Garsdale,Garsdale,7021040,54.32135,-2.325891,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25313,Garston (Hertfordshire),Garston (Hertfordshire),7015590,51.686685,-0.381689,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25314,Garswood,Garswood,7023350,53.488518,-2.672149,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25315,Gartcosh,Gartcosh,7097230,55.885,-4.078,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25316,Garth,Garth,7041480,52.133816,-3.531142,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25317,Garth (Mid Glamorgan),Garth (Mid Glamorgan),7039610,51.596413,-3.641504,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25318,Gathurst,Gathurst,7023970,53.559399,-2.694418,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25319,Gatley,Gatley,7029530,53.394001,-2.230052,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25320,Georgemas Junction,Georgemas Junction,7086410,58.513721,-3.45212,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25321,Gerrards Cross,Gerrards Cross,7030510,51.588883,-0.555367,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25322,Gidea Park,Gidea Park,7068770,51.581772,0.205411,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25323,Giffnock,Giffnock,7097940,55.804688,-4.294289,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25324,Giggleswick,Giggleswick,7026550,54.061775,-2.302644,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25325,Gilberdyke,Gilberdyke,7081170,53.747955,-0.732223,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25326,Gilfach Fargoed,Gilfach Fargoed,7040220,51.684208,-3.226604,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25327,Gilshochill,Gilshochill,7099560,55.897295,-4.28201,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25328,Gipsy Hill,Gipsy Hill,7053630,51.424984,-0.084096,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25329,Glaisdale,Glaisdale,7079210,54.439796,-0.794221,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25330,Glan Conwy,Glan Conwy,7024540,53.266644,-3.796892,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25331,Glasshoughton,Glasshoughton,7083600,53.70884,-1.34247,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25332,Glazebrook,Glazebrook,7023010,53.428076,-2.461152,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25333,Glengarnock,Glengarnock,7095030,55.738579,-4.674364,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25334,Glenrothes With Thornton,Glenrothes With Thornton,7093010,56.162224,-3.143189,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25335,Glossop,Glossop,7028950,53.444503,-1.949403,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25336,Glynde,Glynde,7053380,50.859398,0.06883,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25337,Gobowen,Gobowen,7044570,52.893501,-3.036019,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25338,Godley,Godley,7029480,53.448151,-2.049649,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25339,Godstone,Godstone,7054740,51.217606,-0.051188,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25340,Goldthorpe,Goldthorpe,7082840,53.533379,-1.313488,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25341,Golf Street,Golf Street,7090960,56.497852,-2.719541,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25342,Golspie,Golspie,7086430,57.971092,-3.98806,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25343,Gomshall,Gomshall,7052980,51.218964,-0.442065,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25344,Goodmayes,Goodmayes,7068780,51.565502,0.112277,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25345,Goostrey,Goostrey,7012200,53.222634,-2.32628,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25346,Gordon Hill,Gordon Hill,7060280,51.66346,-0.094289,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25347,Goring & Streatley,Goring & Streatley,7030330,51.521428,-1.133051,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25348,Goring-By-Sea,Goring-By-Sea,7052720,50.817753,-0.432751,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25349,Gorton,Gorton,7029620,53.468712,-2.167182,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25350,Gospel Oak,Gospel Oak,7014090,51.555546,-0.150737,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25351,Gourock,Gourock,7096350,55.962788,-4.818021,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25352,Gowerton,Gowerton,7041310,51.648701,-4.035124,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25353,Goxhill,Goxhill,7062060,53.676613,-0.337699,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25354,Grange Park,Grange Park,7060290,51.642811,-0.096599,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25355,Grangetown,Grangetown,7038390,51.466984,-3.189097,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25356,Grateley,Grateley,7055140,51.170269,-1.619497,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25357,Gravelly Hill,Gravelly Hill,7011320,52.514969,-1.852612,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25358,Grays,Grays,7074430,51.476089,0.322719,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25359,Great Ayton,Great Ayton,7079220,54.4902,-1.113845,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25360,Great Bentley,Great Bentley,7068550,51.85207,1.065258,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25361,Great Coates,Great Coates,7062750,53.575542,-0.128701,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25362,Great Missenden,Great Missenden,7014630,51.703304,-0.709132,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25363,Green Lane,Green Lane,7022180,53.38271,-3.016281,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25364,Green Road,Green Road,7019960,54.244748,-3.245602,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25365,Greenbank,Greenbank,7023250,53.251664,-2.533185,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25366,Greenfaulds,Greenfaulds,7097250,55.932064,-3.999232,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25367,Greenfield,Greenfield,7029000,53.538835,-2.014189,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25368,Greenford Station,Greenford Station,7031360,51.54235,-0.3463,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25369,Greenhithe for Bluewater,Greenhithe for Bluewater,7051380,51.450855,0.279694,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25370,Greenock Central,Greenock Central,7096810,55.945385,-4.752692,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25371,Greenock West,Greenock West,7096820,55.94772,-4.768866,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25372,Gretna Green,Gretna Green,7096100,55.001934,-3.064608,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25373,Grimsby Docks,Grimsby Docks,7062760,53.574699,-0.075873,26742,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25374,Grindleford,Grindleford,7028250,53.30555,-1.62629,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25375,Grosmont,Grosmont,7081550,54.436394,-0.724937,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25376,Grove Park,Grove Park,7051390,51.430389,0.022597,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25377,Guide Bridge,Guide Bridge,7029550,53.474171,-2.112961,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25378,Guiseley,Guiseley,7085670,53.875668,-1.715537,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25379,Gunnersbury,Gunnersbury,7055880,51.491814,-0.275766,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25380,Gunton,Gunton,7072990,52.866077,1.348821,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25381,Gwersyllt,Gwersyllt,7043000,53.072559,-3.017913,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25382,Gypsy Lane,Gypsy Lane,7079300,54.532902,-1.179375,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25383,Hackbridge,Hackbridge,7053640,51.378437,-0.15358,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25384,Hackney Central,Hackney Central,7069770,51.546825,-0.055896,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25385,Hackney Wick,Hackney Wick,7069780,51.543625,-0.025759,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25386,Haddenham & Thame Parkway,Haddenham & Thame Parkway,7030530,51.770788,-0.942121,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25387,Haddiscoe,Haddiscoe,7073000,52.528835,1.622451,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25388,Hadfield,Hadfield,7028960,53.460873,-1.965429,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25389,Hadley Wood,Hadley Wood,7060750,51.668365,-0.176519,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25390,Hag Fold,Hag Fold,7025850,53.533442,-2.493744,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25391,Haggerston,Haggerston,7010220,51.53912,-0.07642,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25392,Hagley,Hagley,7045770,52.422375,-2.147018,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25393,Hairmyres,Hairmyres,7098100,55.762012,-4.220047,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25394,Hale,Hale,7028450,53.378669,-2.347383,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25395,Halesworth,Halesworth,7072660,52.346157,1.506141,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25396,Halewood,Halewood,7022950,53.364466,-2.830149,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25397,Hall Green,Hall Green,7045210,52.436745,-1.845513,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25398,Hall i’ th’ Wood,Hall i' th' Wood,7025720,53.597546,-2.413986,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25399,Hall Road,Hall Road,7022290,53.497442,-3.049607,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25400,Halling,Halling,7051730,51.352169,0.445711,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25401,Haltwhistle,Haltwhistle,7075680,54.967972,-2.462321,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25402,Ham Street,Ham Street,7050370,51.067684,0.854653,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25403,Hamble,Hamble,7059470,50.871311,-1.329173,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25404,Hamilton Central,Hamilton Central,7097260,55.773239,-4.038928,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25405,Hamilton West,Hamilton West,7097270,55.779232,-4.056781,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25406,Hammerton,Hammerton,7082410,53.996105,-1.283026,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25407,Hampden Park,Hampden Park,7054500,50.796124,0.278906,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25408,Hampstead Heath,Hampstead Heath,7014130,51.555779,-0.165159,26744,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25409,Hampton,Hampton,7055600,51.41607,-0.37199,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25410,Hampton Court,Hampton Court,7055610,51.401947,-0.342412,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25411,Hampton Wick,Hampton Wick,7055890,51.41412,-0.313201,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25412,Hampton-In-Arden,Hampton-In-Arden,7010330,52.428375,-1.699934,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25413,Hamstead,Hamstead,7011450,52.530718,-1.92838,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25414,Hanborough,Hanborough,7030070,51.825172,-1.373471,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25415,Handforth,Handforth,7027670,53.34639,-2.213263,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25416,Hanwell,Hanwell,7031910,51.511604,-0.338432,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25417,Hapton,Hapton,7025570,53.781393,-2.318115,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25418,Harlesden,Harlesden,NA,51.536518,-0.258214,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25419,Harling Road,Harling Road,7073740,52.454128,0.908188,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25420,Harlington,Harlington,7015330,51.962012,-0.495715,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25421,Harlow Mill,Harlow Mill,7068040,51.790878,0.131497,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25422,Harlow Town,Harlow Town,7068270,51.781639,0.094804,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25423,Harold Wood,Harold Wood,7068790,51.592907,0.234819,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25424,Harpenden,Harpenden,7015430,51.814831,-0.351961,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25425,Harrietsham,Harrietsham,7051400,51.244652,0.673574,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25426,Harringay Green Lanes,Harringay Green Lanes,7074010,51.577336,-0.098104,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25427,Harringay Station,Harringay Station,7060120,51.577305,-0.105115,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25428,Harrington,Harrington,7020270,54.613551,-3.565573,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25429,Harrow-On-The-Hill,Harrow-On-The-Hill,7005980,51.57931,-0.336628,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25430,Hartlebury,Hartlebury,7045790,52.335049,-2.22158,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25431,Hartwood,Hartwood,7092460,55.810532,-3.839792,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25432,Harwich Town,Harwich Town,7069050,51.944157,1.285469,26745,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25433,Hassocks,Hassocks,7054890,50.923264,-0.146043,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25434,Hatch End,Hatch End,7013980,51.610054,-0.369499,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25435,Hatfield,Hatfield,7060700,51.763397,-0.216162,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25436,Hatfield & Stainforth,Hatfield & Stainforth,7065280,53.589532,-1.020931,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25437,Hatfield Peverel,Hatfield Peverel,7068450,51.779785,0.593463,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25438,Hathersage,Hathersage,7028260,53.325405,-1.651641,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25439,Hattersley,Hattersley,7026040,53.445126,-2.040324,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25440,Hatton,Hatton,7045940,52.295242,-1.672982,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25441,Havenhouse,Havenhouse,7062600,53.114548,0.272619,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25442,Hawarden Bridge,Hawarden Bridge,7021460,53.218971,-3.031866,26746,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25443,Hawarden Station,Hawarden Station,7024280,53.185703,-3.032561,26746,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25444,Hawkhead,Hawkhead,7096340,55.843136,-4.398792,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25445,Haydon Bridge,Haydon Bridge,7075690,54.974888,-2.246809,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25446,Haydons Road,Haydons Road,7052890,51.425755,-0.189073,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25447,Hayes (Kent),Hayes (Kent),7050500,51.375744,0.010123,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25448,Haywards Heath,Haywards Heath,7054900,51.00536,-0.105717,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25449,Hazel Grove,Hazel Grove,7027680,53.377415,-2.122121,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25450,Headcorn,Headcorn,7052200,51.165657,0.627507,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25451,Headingley,Headingley,7084980,53.817787,-1.59289,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25452,Headstone Lane,Headstone Lane,7014340,51.60268,-0.356766,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25453,Heald Green,Heald Green,7028600,53.369248,-2.236533,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25454,Healing,Healing,7062830,53.581425,-0.160163,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25455,Heath High Level,Heath High Level,7038450,51.516518,-3.181737,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25456,Heath Low Level,Heath Low Level,7039080,51.515606,-3.183163,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25457,Heathrow Terminal 4 Bus,Heathrow Terminal 4 Bus,7031820,51.459275,-0.44662,8385,GB,Europe/London,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE
25458,Heathrow Terminal 4 Rail,Heathrow Terminal 4 Rail,7070910,51.458214,-0.445447,8385,GB,Europe/London,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE
25459,Heathrow Terminal 5 Rail,Heathrow Terminal 5 Rail,NA,51.47,-0.48,8385,GB,Europe/London,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE
25460,Heaton Chapel,Heaton Chapel,7028610,53.425556,-2.179046,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25461,Heaton Park Metrolink,Heaton Park Metrolink,7029560,53.52966,-2.26698,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25462,Hebden Bridge,Hebden Bridge,7085240,53.737587,-2.009063,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25463,Heckington,Heckington,7062200,52.977463,-0.29316,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25464,Hedge End,Hedge End,7058930,50.927773,-1.297056,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25465,Hednesford,Hednesford,7011480,52.709922,-2.00199,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25466,Heighington,Heighington,7078870,54.596977,-1.582071,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25467,Helensburgh Central,Helensburgh Central,7099810,56.004261,-4.732803,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25468,Helmsdale,Helmsdale,7086470,58.117737,-3.660068,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25469,Helsby,Helsby,7021490,53.275784,-2.770786,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25470,Hemel Hempstead,Hemel Hempstead,7013910,51.742062,-0.490762,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25471,Hendon,Hendon,7015220,51.580057,-0.238652,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25472,Hengoed,Hengoed,7040280,51.647362,-3.224162,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25473,Henley-In-Arden,Henley-In-Arden,7045240,52.291,-1.784444,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25474,Hensall,Hensall,7081290,53.698357,-1.113905,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25475,Herne Hill,Herne Hill,7050660,51.453148,-0.101624,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25476,Hersham,Hersham,7055900,51.377419,-0.389271,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25477,Hertford East,Hertford East,7068180,51.799793,-0.072591,26747,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25478,Hertford North,Hertford North,7060850,51.798328,-0.092961,26747,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25479,Hessle,Hessle,7080670,53.717567,-0.442169,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25480,Heswall,Heswall,7021380,53.32917,-3.073568,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25481,Hever,Hever,7054170,51.180912,0.094648,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
25482,Heworth,Heworth,7077660,54.951862,-1.554976,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
